5.06,510.6,mA,2640.0,W
5.06,522.9,mA,2640.0,W
5.07,522.7,mA,2640.0,W
5.06,522.6,mA,2600.0,W
5.07,522.3,mA,2600.0,W
5.06,522.7,mA,2640.0,W
5.07,521.3,mA,2640.0,W
5.07,523.2,mA,2650.0,W
5.06,523.4,mA,2610.0,W
5.06,524.0,mA,2650.0,W
5.06,522.9,mA,2650.0,W
5.07,522.9,mA,2650.0,W
5.07,522.9,mA,2650.0,W
5.06,523.2,mA,2680.0,W
5.06,536.8,mA,3280.0,W
5.06,643.1,mA,3420.0,W
5.05,744.0,mA,3290.0,W
5.06,642.6,mA,3260.0,W
5.06,644.4,mA,3230.0,W
4.98,650.4,mA,3260.0,W
5.06,651.2,mA,3280.0,W
5.05,642.0,mA,3290.0,W
5.06,637.4,mA,3280.0,W
5.05,651.0,mA,3290.0,W
5.06,650.5,mA,3290.0,W
5.06,650.7,mA,3300.0,W
5.06,651.5,mA,3290.0,W
5.05,651.5,mA,3290.0,W
5.06,654.0,mA,3290.0,W
5.05,650.3,mA,3290.0,W
5.05,651.4,mA,3300.0,W
5.05,650.5,mA,3300.0,W
5.05,642.5,mA,3290.0,W
5.07,525.0,mA,2660.0,W
5.06,524.5,mA,2660.0,W
5.06,523.6,mA,2660.0,W
5.07,513.9,mA,2670.0,W
5.06,526.0,mA,2670.0,W
5.06,526.0,mA,2660.0,W
5.06,525.4,mA,2630.0,W
5.06,527.0,mA,2620.0,W
5.08,524.2,mA,3300.0,W
5.06,526.7,mA,2670.0,W
5.06,526.4,mA,2660.0,W
5.06,525.7,mA,2660.0,W
5.06,526.4,mA,2660.0,W
5.06,514.9,mA,2670.0,W
5.06,526.9,mA,2670.0,W
5.06,527.6,mA,2670.0,W
5.06,525.2,mA,2670.0,W
5.06,526.6,mA,2660.0,W
5.06,527.3,mA,2670.0,W
5.06,528.2,mA,2670.0,W
5.06,527.6,mA,2640.0,W
5.06,527.6,mA,2640.0,W
5.06,525.6,mA,2670.0,W
5.06,527.2,mA,2670.0,W
5.06,527.0,mA,2670.0,W
5.07,520.2,mA,2680.0,W
5.06,527.6,mA,2680.0,W
5.06,528.0,mA,2670.0,W
5.06,526.3,mA,2670.0,W
5.06,542.7,mA,2670.0,W
5.04,648.9,mA,3300.0,W
5.05,654.7,mA,3240.0,W
5.05,654.0,mA,3300.0,W
5.06,652.1,mA,3300.0,W
5.06,654.5,mA,3310.0,W
5.06,516.2,mA,2680.0,W
5.06,528.7,mA,2680.0,W
5.06,528.0,mA,2680.0,W
5.06,528.6,mA,2680.0,W
5.07,526.0,mA,2680.0,W
5.06,527.2,mA,2680.0,W
5.06,529.8,mA,2680.0,W
5.06,528.7,mA,2690.0,W
5.06,528.7,mA,2650.0,W
5.06,527.5,mA,2680.0,W
5.07,528.9,mA,2670.0,W
5.06,529.8,mA,2680.0,W
5.07,531.0,mA,2690.0,W
5.06,528.4,mA,2680.0,W
5.06,516.5,mA,2680.0,W
5.06,529.5,mA,2680.0,W
5.06,529.9,mA,2680.0,W
